start,finish,energy,point_id,vehicle_id,payment_id,pricing_id
'2018-06-13 16:06:40','2018-06-13 23:54:33',9.532,20377,6,1,3
'2018-06-13 16:10:41','2018-06-13 23:20:07',9.474,6668,24,1,3
'2018-06-13 16:18:11','2018-06-13 18:27:45',4.45,287,69,1,2
'2018-06-13 16:21:56','2018-06-14 00:22:28',14.903,317,29,1,1
'2018-06-13 16:33:35','2018-06-13 21:03:27',8.057,3327,89,1,3
'2018-06-13 16:38:14','2018-06-13 19:43:11',6.13,20623,76,2,3
'2018-06-13 16:40:01','2018-06-14 02:21:47',19.114,20678,44,2,3
'2018-06-13 16:49:31','2018-06-14 00:52:36',18.237,86,68,1,3
'2018-06-13 17:07:35','2018-06-13 19:59:35',5.584,20623,88,1,1
'2018-06-13 17:10:08','2018-06-13 21:32:07',10.992,133928,34,1,2
'2018-06-13 17:13:36','2018-06-13 20:56:23',7.408,12555,1,2,1
'2018-06-13 17:19:05','2018-06-13 21:43:37',7.152,21114,57,1,1
'2018-06-13 17:29:08','2018-06-13 19:30:41',3.177,20101,44,2,3
'2018-06-13 17:42:46','2018-06-14 00:06:31',10.343,184,51,1,1
'2018-06-13 19:15:20','2018-06-13 20:32:45',2.084,3991,53,1,2
'2018-06-13 19:24:34','2018-06-13 21:57:43',6.926,21058,56,2,3
'2018-06-13 19:32:06','2018-06-13 21:12:30',5.048,20321,58,1,3
'2018-06-13 19:32:13','2018-06-13 20:36:35',1.671,146500,36,1,2
'2018-06-13 19:59:19','2018-06-13 21:10:19',2.034,232177,66,2,1
'2018-06-13 20:06:54','2018-06-13 23:06:39',8.347,146500,90,1,1
'2018-06-13 21:14:35','2018-06-13 22:24:45',2.394,52475,6,2,1
'2018-06-13 21:38:40','2018-06-13 23:29:07',3.411,21022,8,1,3
'2018-06-13 22:30:15','2018-06-14 00:23:08',5.666,21041,64,2,2
'2018-06-13 22:35:58','2018-06-14 00:32:36',10.714,331,60,1,1
'2018-06-13 22:56:58','2018-06-14 04:04:43',16.069,332,32,1,1
'2018-06-13 23:18:52','2018-06-14 00:06:29',2.457,20407,22,1,3
'2018-06-13 23:48:56','2018-06-14 04:47:07',16.05,21073,39,1,3
'2018-06-14 00:26:34','2018-06-14 03:00:23',12.293,3968,72,2,3
'2018-06-14 00:34:37','2018-06-14 05:23:37',15.605,311,35,1,3
'2018-06-14 00:48:28','2018-06-14 01:29:27',3.973,20445,54,2,2
'2018-06-14 01:19:35','2018-06-14 05:14:55',14.035,6669,48,2,1
'2018-06-14 01:25:47','2018-06-14 01:42:52',1.337,20531,5,1,3
'2018-06-14 01:43:58','2018-06-14 03:20:19',6.109,109090,45,1,1
'2018-06-14 01:49:51','2018-06-14 03:14:50',4.157,287,75,2,3
'2018-06-14 01:55:01','2018-06-14 03:40:49',4.923,6670,86,1,2
'2018-06-14 02:00:22','2018-06-14 06:04:34',23.242,180674,8,2,1
'2018-06-14 02:02:33','2018-06-14 04:10:09',8.721,20294,28,1,3
'2018-06-14 02:06:20','2018-06-14 03:50:02',5.782,21019,33,2,1
'2018-06-14 02:07:36','2018-06-14 04:15:47',6.08,91342,65,2,2
'2018-06-14 02:07:49','2018-06-14 04:40:08',6.061,20558,1,1,3
'2018-06-14 02:08:40','2018-06-14 03:24:51',7.936,6951,67,1,2
'2018-06-14 02:10:11','2018-06-14 02:42:57',2.964,20623,26,1,1
'2018-06-14 02:22:05','2018-06-14 03:10:53',5.067,20321,31,2,1
'2018-06-14 02:51:39','2018-06-14 05:04:42',13.165,332,53,2,3
'2018-06-14 02:55:56','2018-06-14 05:32:22',8.706,73441,39,2,1
'2018-06-14 03:01:19','2018-06-14 03:34:30',2.25,21022,74,1,1
'2018-06-14 03:40:19','2018-06-14 05:49:34',6.581,22503,41,1,2
'2018-06-14 03:45:13','2018-06-14 14:21:07',14.021,20623,6,2,2
'2018-06-14 05:09:18','2018-06-14 17:26:26',15.637,20413,1,1,3
'2018-06-14 11:48:38','2018-06-14 15:39:44',11.688,6776,56,2,3
'2018-06-14 12:41:04','2018-06-14 13:18:14',3.503,315,54,1,1
'2018-06-14 13:50:21','2018-06-14 15:20:59',7.671,20407,26,1,1
'2018-06-14 14:01:10','2018-06-14 17:50:53',16.411,20413,64,2,1
'2018-06-14 14:33:38','2018-06-14 15:37:11',2.754,315,49,2,3
'2018-06-14 14:38:34','2018-06-14 15:34:20',4.803,20375,33,2,3
'2018-06-14 14:46:51','2018-06-15 01:39:37',22.624,16161,85,1,1
'2018-06-14 14:53:12','2018-06-14 17:53:56',6.866,20999,64,1,2
'2018-06-14 14:54:20','2018-06-14 17:50:21',6.838,44239,38,1,3
'2018-06-14 15:10:16','2018-06-14 20:08:55',11.168,20436,47,2,3
'2018-06-14 15:14:07','2018-06-14 16:13:33',2.304,20436,91,1,2
'2018-06-14 15:18:46','2018-06-14 16:52:12',4.599,285,18,1,1
'2018-06-14 15:19:33','2018-06-14 17:35:22',4.104,6666,10,2,2
'2018-06-14 15:25:02','2018-06-14 17:25:50',4.776,108814,73,2,3
'2018-06-14 15:25:42','2018-06-14 22:13:29',21.188,20785,38,2,3
'2018-06-14 15:27:09','2018-06-14 17:03:25',7.871,328,19,1,3
'2018-06-14 15:30:04','2018-06-14 19:41:01',9.651,180674,36,2,2
'2018-06-14 15:30:55','2018-06-14 21:32:09',13.644,133929,58,2,2
'2018-06-14 15:33:05','2018-06-14 17:25:22',7.005,44239,61,2,2
'2018-06-14 15:35:49','2018-06-14 17:26:11',2.552,20445,26,1,2
'2018-06-14 15:37:22','2018-06-14 19:44:26',8.909,331,77,2,2
'2018-06-14 15:50:19','2018-06-14 19:46:45',11.826,314,25,2,2
'2018-06-14 15:53:10','2018-06-15 00:21:19',13.009,20999,24,1,3
'2018-06-14 15:54:17','2018-06-14 17:14:04',1.94,3323,15,1,2
'2018-06-14 15:55:12','2018-06-14 17:45:43',3.642,282,4,1,1
'2018-06-14 16:00:53','2018-06-14 22:23:14',11.086,329,43,1,3
'2018-06-14 16:01:23','2018-06-14 18:30:08',4.556,20382,4,1,1
'2018-06-14 16:06:37','2018-06-14 19:02:42',5.487,281,58,1,2
'2018-06-14 16:10:45','2018-06-14 21:37:02',7.1,331,19,2,1
'2018-06-14 16:13:17','2018-06-14 17:35:46',2.234,21014,54,2,2
'2018-06-14 16:20:01','2018-06-14 21:58:38',9.557,22503,18,2,2
'2018-06-14 16:22:21','2018-06-14 23:02:51',13.65,20597,55,2,2
'2018-06-14 16:35:00','2018-06-14 21:58:51',9.193,259,58,2,1
'2018-06-14 17:03:27','2018-06-14 19:18:15',4.06,20660,51,1,1
'2018-06-14 17:03:47','2018-06-14 21:56:57',11.527,20999,63,2,2
'2018-06-14 17:24:05','2018-06-14 18:48:00',2.497,22503,52,2,1
'2018-06-14 17:26:56','2018-06-14 19:03:23',3.7,133928,71,2,2
'2018-06-14 17:36:41','2018-06-14 18:23:37',1.516,311,68,2,1
'2018-06-14 17:46:02','2018-06-14 23:33:36',15.612,253379,74,1,2
'2018-06-14 17:47:11','2018-06-14 23:25:37',10.247,285,36,1,2
'2018-06-14 18:10:32','2018-06-14 23:45:37',17.837,20764,60,1,2
'2018-06-14 18:42:26','2018-06-14 21:04:24',5.944,20413,65,1,2
'2018-06-14 19:46:51','2018-06-14 22:18:24',4.297,330,57,1,3
'2018-06-14 20:07:15','2018-06-14 22:14:00',5.568,21019,15,2,2
'2018-06-14 20:31:01','2018-06-14 21:29:56',1.715,20999,21,1,3
'2018-06-14 20:36:01','2018-06-14 23:02:13',6.845,44239,23,2,1
'2018-06-14 20:39:51','2018-06-14 23:16:30',7.637,21046,14,1,2
'2018-06-14 20:41:42','2018-06-14 21:26:37',1.333,20531,54,1,1
'2018-06-14 20:47:53','2018-06-15 00:21:07',2.037,16134,37,2,3
'2018-06-14 21:48:56','2018-06-14 22:28:04',1.378,24727,79,1,2
'2018-06-14 22:29:28','2018-06-14 22:40:34',0.747,20577,45,1,1
'2018-06-14 22:51:21','2018-06-15 00:41:09',10.045,20377,34,1,2
'2018-06-15 00:23:54','2018-06-15 03:24:11',13.892,20678,67,2,3
'2018-06-15 00:54:14','2018-06-15 02:41:07',5.235,15627,5,1,3
'2018-06-15 01:08:37','2018-06-15 02:22:37',2.474,20004,59,1,1
'2018-06-15 01:13:06','2018-06-15 04:20:28',10.219,21011,65,1,2
'2018-06-15 01:17:05','2018-06-15 02:54:01',8.263,20660,9,1,2
'2018-06-15 01:33:29','2018-06-15 02:35:32',3.505,6668,14,2,2
'2018-06-15 01:42:23','2018-06-15 01:48:41',0.57,75111,65,1,3
'2018-06-15 01:45:17','2018-06-15 02:13:41',2.646,292,23,2,2
'2018-06-15 01:46:19','2018-06-15 04:01:20',6.711,20294,17,2,3
'2018-06-15 01:49:20','2018-06-15 03:40:19',10.622,52475,4,2,2
'2018-06-15 01:50:14','2018-06-15 04:01:08',11.947,6758,70,2,1
'2018-06-15 02:06:29','2018-06-15 04:10:48',5.971,20577,9,2,1
'2018-06-15 02:09:00','2018-06-15 05:53:16',11.542,332,16,1,2
'2018-06-15 02:34:50','2018-06-15 04:43:29',12.842,21120,10,1,2
'2018-06-15 03:25:19','2018-06-15 05:06:32',10.038,12628,9,2,1
'2018-06-15 03:32:34','2018-06-15 05:37:57',6.556,20678,42,1,1
'2018-06-15 04:20:31','2018-06-15 14:44:01',39.946,201,72,2,1
'2018-06-15 05:03:05','2018-06-15 07:06:07',12.651,322,58,1,2
'2018-06-15 05:21:21','2018-06-15 09:27:58',12.713,318,28,1,2
'2018-06-15 06:17:02','2018-06-15 07:59:13',11.031,277,91,1,1
'2018-06-15 11:45:36','2018-06-15 15:43:09',11.762,20588,70,1,1
'2018-06-15 12:43:04','2018-06-15 13:30:29',2.33,21057,28,2,1
'2018-06-15 13:49:47','2018-06-15 14:17:34',2.654,20660,35,2,3
'2018-06-15 14:14:21','2018-06-15 15:07:45',2.359,75111,46,1,1
'2018-06-15 14:17:16','2018-06-15 15:09:05',1.075,322,57,2,3
'2018-06-15 14:44:50','2018-06-15 16:08:30',4.046,91283,17,1,3
'2018-06-15 14:51:32','2018-06-15 18:05:34',10.578,180674,9,2,1
'2018-06-15 14:55:48','2018-06-15 16:25:40',4.418,20588,65,2,3
'2018-06-15 14:55:50','2018-06-15 23:14:44',9.796,6951,36,2,2
'2018-06-15 14:59:34','2018-06-15 17:01:20',6.945,21022,37,1,3
'2018-06-15 15:04:13','2018-06-15 15:17:18',0.729,190,27,1,2
'2018-06-15 15:05:14','2018-06-15 19:05:32',10.13,20999,59,1,2
'2018-06-15 15:13:26','2018-06-15 17:45:45',6.093,180674,59,2,1
'2018-06-15 15:13:44','2018-06-15 21:16:44',14.842,109090,45,1,2
'2018-06-15 15:18:43','2018-06-15 20:46:38',6.365,6951,72,2,2
'2018-06-15 15:19:32','2018-06-15 17:17:56',5.03,127818,82,2,1
'2018-06-15 15:20:01','2018-06-15 17:41:47',5.081,6768,41,2,1
'2018-06-15 15:29:38','2018-06-15 17:51:41',5.432,292,70,1,1
'2018-06-15 15:34:50','2018-06-15 16:21:02',1.552,21046,64,2,1
'2018-06-15 15:40:23','2018-06-15 19:52:30',8.365,20382,79,1,3
'2018-06-15 15:42:04','2018-06-15 20:14:47',8.583,22503,27,1,2
'2018-06-15 15:42:53','2018-06-15 17:24:29',4.243,6666,52,2,2
'2018-06-15 15:54:03','2018-06-15 23:40:46',15.023,300,15,2,3
'2018-06-15 15:57:52','2018-06-15 19:10:58',7.239,20053,18,1,1
'2018-06-15 15:59:15','2018-06-15 16:46:19',1.483,334,49,2,1
'2018-06-15 16:00:47','2018-06-15 20:08:07',8.995,259,49,2,2
'2018-06-15 16:03:45','2018-06-15 19:12:22',4.082,20600,77,2,2
'2018-06-15 16:06:13','2018-06-15 23:22:00',8.617,20577,4,1,2
'2018-06-15 16:07:46','2018-06-15 20:26:04',5.898,20101,58,2,3
'2018-06-15 16:11:53','2018-06-16 00:21:00',14.409,33433,6,1,3
'2018-06-15 16:13:55','2018-06-15 16:59:27',1.227,20375,70,1,3
'2018-06-15 16:17:28','2018-06-15 22:36:26',15.639,6664,68,2,2
'2018-06-15 16:29:54','2018-06-15 17:59:33',2.512,328,28,2,3
'2018-06-15 16:33:09','2018-06-15 22:04:22',10.547,26375,5,2,1
'2018-06-15 16:35:00','2018-06-15 19:43:02',5.1,318,84,1,1
'2018-06-15 16:36:34','2018-06-15 19:10:43',4.223,20650,5,2,1
'2018-06-15 16:38:05','2018-06-15 21:04:36',9.053,3415,40,2,1
'2018-06-15 16:40:45','2018-06-15 20:12:02',5.153,73817,8,1,2
'2018-06-15 16:51:27','2018-06-15 17:38:52',1.423,20412,12,2,3
'2018-06-15 16:57:35','2018-06-15 23:03:13',11.611,6668,14,2,2
'2018-06-15 17:00:03','2018-06-15 22:20:09',9.399,6668,11,2,1
'2018-06-15 17:01:42','2018-06-16 00:25:24',13.876,6776,74,2,2
'2018-06-15 17:12:42','2018-06-15 21:42:34',7.465,92122,15,2,2
'2018-06-15 17:23:03','2018-06-16 02:43:45',14.066,20445,75,1,3
'2018-06-15 17:26:48','2018-06-16 01:17:22',13.937,21114,81,2,2
'2018-06-15 17:49:34','2018-06-15 22:07:31',13.629,20514,74,2,3
'2018-06-15 18:15:24','2018-06-15 21:11:17',6.662,75111,28,2,1
'2018-06-15 18:47:42','2018-06-15 21:27:57',4.638,311,49,1,2
'2018-06-15 18:53:29','2018-06-15 22:38:33',7.397,33433,42,1,2
'2018-06-15 19:01:46','2018-06-15 22:10:04',5.324,6664,44,2,3
'2018-06-15 19:43:09','2018-06-15 20:39:09',1.592,21058,20,2,2
'2018-06-15 19:53:10','2018-06-15 20:24:29',0.837,73817,89,1,1
'2018-06-15 19:53:21','2018-06-15 23:41:20',8.23,3991,50,1,3
'2018-06-15 20:33:53','2018-06-15 22:01:45',2.969,3324,88,1,3
'2018-06-15 21:05:12','2018-06-15 23:54:36',9.005,127818,28,1,1
'2018-06-15 21:09:06','2018-06-15 23:34:50',7.521,21041,66,1,1
'2018-06-15 21:39:07','2018-06-15 22:30:39',1.884,12498,82,1,2
'2018-06-15 22:03:52','2018-06-15 22:33:17',2.939,20413,71,1,3
'2018-06-15 22:22:29','2018-06-15 23:09:58',2.727,285,43,2,3
'2018-06-15 22:34:38','2018-06-15 23:36:37',1.999,334,41,1,1
'2018-06-15 22:35:24','2018-06-15 23:25:40',2.691,15627,18,2,1
'2018-06-15 22:40:59','2018-06-15 23:42:50',5.591,6664,65,1,2
'2018-06-15 22:43:15','2018-06-15 23:39:21',1.734,328,30,1,1
'2018-06-15 23:05:56','2018-06-16 00:03:59',2.381,20623,56,1,2
'2018-06-15 23:10:08','2018-06-15 23:37:55',2.135,180674,80,1,2
'2018-06-16 00:05:34','2018-06-16 01:41:31',9.675,3324,78,2,1
'2018-06-16 00:15:31','2018-06-16 02:28:19',13.331,73441,33,2,2
'2018-06-16 00:25:49','2018-06-16 02:56:25',10.298,127818,80,2,1
'2018-06-16 00:31:23','2018-06-16 01:30:25',1.786,21058,23,1,2
'2018-06-16 00:55:17','2018-06-16 03:48:44',13.913,20608,4,1,3
'2018-06-16 01:03:55','2018-06-16 05:17:12',24.895,190,45,2,3
'2018-06-16 01:16:31','2018-06-16 01:57:02',3.773,6669,48,2,2
'2018-06-16 01:19:36','2018-06-16 05:29:18',13.711,324,71,1,3
'2018-06-16 01:22:10','2018-06-16 03:33:15',6.103,21057,5,2,3
'2018-06-16 02:04:40','2018-06-16 04:10:31',6.419,26375,29,1,2
'2018-06-16 02:31:15','2018-06-16 03:04:24',3.026,259,1,1,1
'2018-06-16 02:32:10','2018-06-16 07:40:51',31.436,184,60,1,1
'2018-06-16 04:02:51','2018-06-16 06:11:54',6.618,21011,12,2,2
'2018-06-16 04:33:21','2018-06-16 07:16:05',13.908,184,32,1,2
'2018-06-16 04:55:57','2018-06-16 06:21:31',8.319,317,69,2,1
'2018-06-16 05:19:28','2018-06-16 16:26:53',14.083,300,77,2,3
'2018-06-16 06:02:57','2018-06-16 09:32:19',8.978,253379,2,1,3
'2018-06-16 06:04:00','2018-06-16 15:53:17',16.756,12601,46,1,1
'2018-06-16 06:39:51','2018-06-16 07:13:20',1.983,314,9,1,2
'2018-06-16 07:09:53','2018-06-16 07:45:17',3.693,21011,53,1,3
'2018-06-16 14:12:17','2018-06-16 15:23:47',2.35,20623,80,1,3
'2018-06-16 14:31:14','2018-06-16 14:52:06',2.193,20382,59,2,3
'2018-06-16 15:43:30','2018-06-16 19:47:25',11.941,20412,25,1,3
'2018-06-16 16:05:58','2018-06-16 18:35:50',7.917,6768,82,2,3
'2018-06-16 16:12:55','2018-06-16 19:53:15',22.969,6951,65,1,1
'2018-06-16 18:58:25','2018-06-16 21:56:54',4.206,317,71,2,2
'2018-06-16 19:18:07','2018-06-17 01:44:49',13.98,20660,78,1,2
'2018-06-16 19:26:39','2018-06-17 00:06:38',13.962,20616,49,2,1
'2018-06-16 19:27:05','2018-06-16 20:08:56',4.24,292,66,2,1
'2018-06-16 19:40:02','2018-06-16 22:35:16',12.196,20514,28,2,3
'2018-06-16 21:16:33','2018-06-16 22:30:32',7.135,20764,53,1,3
'2018-06-16 21:18:23','2018-06-16 22:41:51',4.403,146500,16,2,2
'2018-06-16 21:47:06','2018-06-17 00:07:34',11.366,312,75,1,3
'2018-06-16 22:10:13','2018-06-17 01:25:12',13.874,21120,70,2,1
'2018-06-16 22:11:06','2018-06-17 13:11:44',42.066,322,9,1,3
'2018-06-16 22:25:16','2018-06-16 23:44:51',4.045,331,76,2,3
'2018-06-16 23:00:47','2018-06-17 14:52:43',13.901,6670,26,2,1
'2018-06-16 23:00:59','2018-06-17 00:43:30',9.777,21120,50,2,1
'2018-06-16 23:12:49','2018-06-17 01:42:33',13.917,20764,31,2,1
'2018-06-17 00:16:46','2018-06-17 04:36:03',12.199,285,62,1,3
'2018-06-17 01:43:54','2018-06-17 03:32:39',9.448,12601,45,1,2
'2018-06-17 01:50:17','2018-06-17 03:01:39',3.262,318,91,2,3
'2018-06-17 02:11:04','2018-06-17 04:29:34',14.433,21064,64,2,3
'2018-06-17 03:29:52','2018-06-17 05:48:34',13.519,20294,61,1,3
'2018-06-17 03:46:22','2018-06-17 04:21:57',3.72,3327,33,2,3
'2018-06-17 03:56:52','2018-06-17 05:45:41',5.809,20101,52,2,2
'2018-06-17 04:12:45','2018-06-17 05:01:39',2.003,22503,40,2,2
'2018-06-17 06:27:01','2018-06-17 06:41:36',1.388,21057,86,2,1
'2018-06-17 15:19:23','2018-06-18 00:20:45',41.942,12555,4,2,3
'2018-06-17 15:54:24','2018-06-17 23:51:53',15.124,6669,15,1,3
'2018-06-17 16:47:33','2018-06-17 20:10:37',9.926,21011,38,1,1
'2018-06-17 16:58:12','2018-06-17 19:07:11',6.861,33433,78,2,2
'2018-06-17 17:11:07','2018-06-17 21:13:36',13.485,20412,11,2,3
'2018-06-17 17:49:24','2018-06-17 20:31:59',15.873,184,60,2,2
'2018-06-17 17:57:29','2018-06-17 20:06:14',6.205,20558,62,1,3
'2018-06-17 18:15:54','2018-06-17 20:23:58',13.168,328,4,2,1
'2018-06-17 18:17:41','2018-06-17 22:19:50',11.872,33433,63,1,2
'2018-06-17 19:36:19','2018-06-18 01:01:42',28.908,86,66,2,2
'2018-06-17 19:37:29','2018-06-17 21:33:01',11.201,20558,91,2,1
'2018-06-17 21:07:02','2018-06-18 00:24:39',13.949,20644,19,2,3
'2018-06-17 21:24:54','2018-06-18 01:57:32',14.539,73441,46,2,1
'2018-06-17 21:25:45','2018-06-17 23:57:39',7.763,6758,17,1,3
'2018-06-17 21:33:02','2018-06-18 01:20:00',21.641,21094,6,2,2
'2018-06-17 21:59:48','2018-06-18 00:11:21',12.954,20999,90,2,1
'2018-06-17 23:05:50','2018-06-18 00:09:05',6.258,259,60,1,1
'2018-06-17 23:06:36','2018-06-18 00:29:37',8.352,20321,4,1,1
'2018-06-17 23:17:16','2018-06-18 00:10:51',5.621,12604,54,2,3
'2018-06-17 23:54:32','2018-06-18 00:29:32',3.257,133929,30,2,2
'2018-06-18 00:04:09','2018-06-18 03:35:33',11.437,21073,45,2,3
'2018-06-18 00:45:40','2018-06-18 02:11:14',4.1,253379,73,2,1
'2018-06-18 01:01:06','2018-06-18 03:52:26',16.845,127818,41,2,1
'2018-06-18 01:35:55','2018-06-18 08:28:26',42.349,24727,57,2,1
'2018-06-18 02:22:14','2018-06-18 03:29:57',6.47,20644,24,2,2
'2018-06-18 02:48:20','2018-06-18 05:19:27',13.958,20004,59,1,1
'2018-06-18 02:59:42','2018-06-18 05:05:55',6.045,21046,90,2,1
'2018-06-18 03:37:57','2018-06-18 16:11:20',14.085,20514,19,2,2
'2018-06-18 04:13:24','2018-06-18 05:11:07',6.071,6768,79,1,1
'2018-06-18 04:50:10','2018-06-18 05:12:25',2.302,21019,75,2,2
'2018-06-18 09:43:44','2018-06-18 12:16:28',8.345,109229,54,1,2
'2018-06-18 11:47:06','2018-06-18 16:04:37',11.838,21011,3,1,3
'2018-06-18 13:23:30','2018-06-18 15:34:04',8.118,312,17,1,2
'2018-06-18 13:57:17','2018-06-18 20:32:43',16.833,20616,11,1,2
'2018-06-18 13:57:39','2018-06-18 17:19:01',9.818,133928,29,2,3
'2018-06-18 14:00:35','2018-06-18 18:18:46',15.275,6670,74,2,3
'2018-06-18 14:33:04','2018-06-19 00:22:40',19.9,20588,38,2,1
'2018-06-18 14:42:42','2018-06-18 18:55:09',8.808,332,21,2,3
'2018-06-18 14:47:08','2018-06-18 16:01:09',3.101,20650,89,1,1
'2018-06-18 14:47:13','2018-06-18 18:04:20',6.635,91283,52,2,2
'2018-06-18 14:53:44','2018-06-18 22:35:31',17.642,6776,51,2,3
'2018-06-18 14:56:38','2018-06-18 16:55:38',5.611,6758,67,1,3
'2018-06-18 14:58:38','2018-06-18 20:01:39',10.799,20558,59,1,3
'2018-06-18 15:01:39','2018-06-19 00:35:23',19.39,16161,86,2,1
'2018-06-18 15:05:52','2018-06-18 18:33:08',6.588,232177,56,1,3
'2018-06-18 15:08:12','2018-06-18 17:07:00',3.468,20673,20,2,2
'2018-06-18 15:16:06','2018-06-18 23:17:08',14.122,330,58,2,2
'2018-06-18 15:17:10','2018-06-18 19:02:39',8.888,20413,46,1,1
'2018-06-18 15:21:38','2018-06-18 19:55:10',9.948,21019,72,2,2
'2018-06-18 15:24:43','2018-06-18 23:29:37',15.918,20646,31,2,1
'2018-06-18 15:26:02','2018-06-18 19:09:12',6.705,21073,41,2,2
'2018-06-18 15:27:14','2018-06-18 21:32:29',14.091,3324,17,1,3
'2018-06-18 15:32:38','2018-06-18 20:53:12',9.145,3968,54,2,2
'2018-06-18 15:42:28','2018-06-19 02:43:30',21.659,20660,91,2,3
'2018-06-18 15:43:53','2018-06-18 22:49:11',13.613,21064,13,1,1
'2018-06-18 15:44:43','2018-06-19 00:34:14',20.604,127818,18,1,2
'2018-06-18 15:49:19','2018-06-18 18:14:08',5.353,20597,63,2,2
'2018-06-18 16:00:02','2018-06-19 00:20:24',13.043,12628,78,2,1
'2018-06-18 16:05:01','2018-06-18 22:59:07',8.438,33433,20,2,2
'2018-06-18 16:05:51','2018-06-18 19:53:53',7.757,6776,29,1,1
'2018-06-18 16:15:48','2018-06-18 19:17:08',5.767,277,16,2,3
'2018-06-18 16:16:00','2018-06-18 22:35:01',10.518,20616,60,2,2
'2018-06-18 16:34:42','2018-06-18 19:39:52',5.862,52475,26,1,3
'2018-06-18 16:42:36','2018-06-18 23:52:47',14.914,109229,68,2,1
'2018-06-18 16:45:21','2018-06-18 23:46:34',16.1,20660,12,2,2
'2018-06-18 17:09:46','2018-06-18 21:17:33',7.017,315,75,1,3
'2018-06-18 17:09:56','2018-06-18 21:44:59',7.602,20597,42,2,2
'2018-06-18 17:20:24','2018-06-19 00:41:55',23.209,20407,79,1,3
'2018-06-18 17:49:51','2018-06-19 00:23:19',10.46,20608,43,1,2
'2018-06-18 17:55:18','2018-06-18 21:46:17',6.4,86,86,1,2
'2018-06-18 19:02:47','2018-06-18 22:07:04',5.101,3327,82,1,1
'2018-06-18 19:05:58','2018-06-19 01:02:08',13.969,3324,10,1,1
'2018-06-18 19:31:49','2018-06-18 23:01:17',6.012,317,71,1,2
'2018-06-18 19:31:51','2018-06-18 22:30:41',6.749,318,30,2,2
'2018-06-18 19:52:04','2018-06-18 22:09:12',3.986,6663,14,1,3
'2018-06-18 20:46:39','2018-06-18 22:23:21',3.075,20678,44,2,2
'2018-06-18 21:12:11','2018-06-19 00:29:06',5.739,20644,39,1,1
'2018-06-18 22:40:16','2018-06-18 23:10:40',2.786,253379,19,2,3
'2018-06-18 23:52:09','2018-06-19 00:11:53',1.821,52475,30,2,1
'2018-06-18 23:54:17','2018-06-19 04:12:52',14.026,20321,5,1,3
'2018-06-19 00:07:45','2018-06-19 04:29:01',14.79,20558,80,2,3
'2018-06-19 00:11:31','2018-06-19 05:17:18',16.364,166575,70,2,2
'2018-06-19 00:42:15','2018-06-19 02:45:04',12.269,20053,43,2,2
'2018-06-19 01:08:11','2018-06-19 12:16:00',10.335,20321,59,2,1
'2018-06-19 01:58:29','2018-06-19 04:16:47',13.723,20597,70,2,1
'2018-06-19 02:15:10','2018-06-19 04:18:31',6.028,16161,57,2,2
'2018-06-19 02:19:49','2018-06-19 06:54:24',26.043,21064,43,1,2
'2018-06-19 02:19:50','2018-06-19 04:28:02',12.647,21019,14,1,2
'2018-06-19 02:43:42','2018-06-19 05:15:29',13.903,52475,2,1,3
'2018-06-19 03:16:26','2018-06-19 08:27:55',15.835,109090,57,2,1
'2018-06-19 03:17:09','2018-06-19 05:32:57',6.674,20436,30,2,2
'2018-06-19 03:17:41','2018-06-19 05:40:36',10.725,20623,68,2,2
'2018-06-19 03:54:29','2018-06-19 08:39:05',25.534,22503,64,1,1
'2018-06-19 04:09:13','2018-06-19 14:12:16',14.101,20436,71,2,3
'2018-06-19 05:36:47','2018-06-19 09:52:12',13.77,3991,17,2,1
'2018-06-19 06:35:40','2018-06-19 06:56:40',1.244,20764,72,1,2
'2018-06-19 11:50:15','2018-06-19 15:37:59',11.608,331,22,1,3
'2018-06-19 12:10:49','2018-06-19 12:39:03',3.058,73441,80,1,3
'2018-06-19 12:21:22','2018-06-19 12:58:55',2.161,91342,29,1,1
'2018-06-19 13:09:12','2018-06-19 16:53:17',12.077,333,64,2,2
'2018-06-19 13:24:19','2018-06-19 14:22:06',2.453,91283,91,1,1
'2018-06-19 13:51:50','2018-06-19 19:12:04',7.102,16161,40,2,2
'2018-06-19 14:04:42','2018-06-19 18:38:41',17.167,20413,17,2,3
'2018-06-19 14:04:52','2018-06-19 17:01:40',13.089,311,81,1,2
'2018-06-19 14:21:07','2018-06-19 14:37:18',0.823,312,45,1,1
'2018-06-19 14:30:27','2018-06-19 21:44:19',24.048,12601,44,1,2
'2018-06-19 14:40:25','2018-06-19 23:28:07',6.875,92122,19,1,1
'2018-06-19 14:47:36','2018-06-19 15:44:19',1.823,146500,71,2,1
'2018-06-19 14:54:50','2018-06-19 16:55:35',5.434,20588,60,1,3
'2018-06-19 15:00:12','2018-06-19 18:20:46',16.852,6664,15,2,1
'2018-06-19 15:02:07','2018-06-19 17:03:55',4.827,21022,17,1,2
'2018-06-19 15:04:37','2018-06-19 16:58:53',8.645,312,29,2,2
'2018-06-19 15:14:58','2018-06-20 00:47:16',11.231,232177,55,1,2
'2018-06-19 15:18:38','2018-06-19 17:08:15',5.94,6663,9,1,2
'2018-06-19 15:20:15','2018-06-19 21:44:54',10.946,6669,54,2,2
'2018-06-19 15:28:56','2018-06-19 18:20:56',9.806,6664,59,1,2
'2018-06-19 15:31:16','2018-06-19 18:50:11',6.472,21064,85,1,1
