start,finish,energy,point_id,vehicle_id,payment_id,pricing_id
'2018-07-29 04:42:26','2018-07-29 17:17:01',15.471,318,32,2,1
'2018-07-29 04:56:50','2018-07-29 05:23:13',2.785,312,74,2,3
'2018-07-29 05:28:42','2018-07-29 07:00:17',8.348,322,46,2,1
'2018-07-29 05:52:47','2018-07-29 10:17:44',13.883,315,20,2,3
'2018-07-29 06:19:34','2018-07-29 10:45:43',14.937,20588,54,2,3
'2018-07-29 06:31:40','2018-07-29 06:39:44',0.862,314,91,2,1
'2018-07-29 09:12:20','2018-07-29 15:55:47',42.377,91283,42,1,3
'2018-07-29 10:16:57','2018-07-29 11:06:47',2.294,20436,89,2,3
'2018-07-29 15:40:37','2018-07-29 17:15:30',10.692,6768,91,2,3
'2018-07-29 16:19:02','2018-07-29 17:11:14',2.956,109090,52,2,2
'2018-07-29 16:39:57','2018-07-29 20:21:17',12.321,3324,67,1,2
'2018-07-29 17:02:37','2018-07-29 18:44:17',5.428,6776,28,1,2
'2018-07-29 17:07:43','2018-07-30 01:15:48',23.657,73441,45,1,1
'2018-07-29 17:08:02','2018-07-29 19:15:42',13.869,6669,28,2,3
'2018-07-29 17:35:15','2018-07-29 18:19:57',4.674,16161,29,2,2
'2018-07-29 18:46:39','2018-07-29 21:17:49',10.588,324,29,2,1
'2018-07-29 19:01:45','2018-07-30 03:08:13',12.279,184,29,2,1
'2018-07-29 19:26:56','2018-07-29 22:02:55',13.887,6665,66,1,3
'2018-07-29 19:27:42','2018-07-30 00:06:52',15.794,75111,56,2,1
'2018-07-29 20:05:07','2018-07-29 21:37:47',9.184,33433,42,2,1
'2018-07-29 20:18:14','2018-07-29 23:50:46',10.884,20514,43,2,2
'2018-07-29 21:15:20','2018-07-29 22:00:11',4.912,282,48,2,1
'2018-07-29 21:43:50','2018-07-29 22:25:05',1.681,12601,44,1,3
'2018-07-29 22:00:19','2018-07-29 23:38:13',9.774,20294,18,2,2
'2018-07-29 22:00:39','2018-07-29 22:27:22',2.728,3327,72,1,2
'2018-07-29 22:08:35','2018-07-29 23:21:30',2.294,20294,8,2,1
'2018-07-29 23:30:17','2018-07-30 01:51:21',13.923,20407,38,1,1
'2018-07-29 23:36:44','2018-07-30 00:52:26',8.117,6768,75,1,3
'2018-07-29 23:45:35','2018-07-30 03:38:21',13.515,281,4,1,2
'2018-07-30 00:00:25','2018-07-30 01:41:37',5.461,285,55,1,2
'2018-07-30 00:04:12','2018-07-30 01:38:03',5.045,12555,90,2,2
'2018-07-30 00:41:17','2018-07-30 01:59:38',4.388,232177,39,2,3
'2018-07-30 00:47:50','2018-07-30 05:28:48',30.398,334,14,2,1
'2018-07-30 00:54:51','2018-07-30 04:27:58',21.555,15689,44,1,3
'2018-07-30 00:55:09','2018-07-30 03:43:20',18.651,16161,79,2,1
'2018-07-30 01:00:45','2018-07-30 03:55:50',13.958,73441,52,1,2
'2018-07-30 01:03:13','2018-07-30 04:45:43',21.49,26375,44,1,2
'2018-07-30 01:12:02','2018-07-30 04:37:16',21.848,12601,62,1,3
'2018-07-30 01:16:55','2018-07-30 11:55:49',16.335,3415,48,1,1
'2018-07-30 01:27:31','2018-07-30 02:15:00',5.293,20407,13,2,3
'2018-07-30 01:33:40','2018-07-30 05:01:32',23.181,6776,18,1,2
'2018-07-30 02:22:21','2018-07-30 02:44:25',2.139,6776,13,2,1
'2018-07-30 02:45:44','2018-07-30 04:38:50',12.047,21058,22,1,2
'2018-07-30 03:01:31','2018-07-30 04:48:29',5.836,3968,22,1,1
'2018-07-30 03:06:22','2018-07-30 05:25:22',13.818,21019,73,1,3
'2018-07-30 03:55:08','2018-07-30 05:01:15',6.852,108814,28,1,3
'2018-07-30 04:16:31','2018-07-30 04:32:44',1.695,20597,62,2,1
'2018-07-30 04:35:06','2018-07-30 05:34:12',6.189,329,34,1,1
'2018-07-30 04:35:46','2018-07-30 05:34:53',3.231,92122,59,1,2
'2018-07-30 05:50:31','2018-07-30 11:55:56',39.836,20600,36,1,1
'2018-07-30 06:43:27','2018-07-30 07:07:01',2.546,6664,21,2,2
'2018-07-30 11:47:27','2018-07-30 15:46:48',12.537,324,37,1,1
'2018-07-30 13:53:00','2018-07-30 14:49:37',4.729,331,60,1,2
'2018-07-30 14:02:07','2018-07-30 16:43:05',13.142,20573,31,2,1
'2018-07-30 14:10:38','2018-07-30 17:30:10',10.777,91342,57,2,3
'2018-07-30 14:32:28','2018-07-30 23:17:22',8.065,324,64,2,3
'2018-07-30 15:08:29','2018-07-30 22:03:18',20.966,20001,57,2,1
'2018-07-30 15:08:54','2018-07-30 23:21:15',6.344,334,14,1,1
'2018-07-30 15:10:59','2018-07-30 22:42:01',8.376,20646,91,1,1
'2018-07-30 15:26:07','2018-07-30 16:09:08',2.542,20588,56,2,3
'2018-07-30 15:27:18','2018-07-31 01:34:01',32.61,26375,39,1,2
'2018-07-30 15:28:00','2018-07-30 16:39:48',7.55,91342,4,2,2
'2018-07-30 15:28:03','2018-07-30 16:52:42',4.419,143775,16,1,1
'2018-07-30 15:35:27','2018-07-30 17:03:59',4.796,322,87,1,2
'2018-07-30 15:35:52','2018-07-31 02:45:51',13.957,52475,81,1,3
'2018-07-30 15:46:05','2018-07-30 22:41:50',7.835,21073,65,1,1
'2018-07-30 15:51:35','2018-07-30 20:41:11',3.838,312,58,2,1
'2018-07-30 15:51:55','2018-07-30 19:39:57',13.897,281,86,1,2
'2018-07-30 15:56:30','2018-07-30 23:20:50',25.197,20101,31,2,1
'2018-07-30 15:57:00','2018-07-30 20:02:41',14.308,20412,58,2,1
'2018-07-30 16:02:05','2018-07-30 16:33:23',0.856,20785,30,1,1
'2018-07-30 16:06:08','2018-07-30 21:46:26',6.672,16134,77,1,1
'2018-07-30 16:07:22','2018-07-31 00:03:04',9.915,21011,74,1,2
'2018-07-30 16:12:37','2018-07-30 17:30:07',1.87,6663,47,2,2
'2018-07-30 16:14:06','2018-07-30 22:45:53',8.522,180674,12,1,2
'2018-07-30 16:14:55','2018-07-30 19:43:34',5.814,3991,75,1,2
'2018-07-30 16:20:20','2018-07-30 18:45:26',1.407,12604,7,1,1
'2018-07-30 16:22:36','2018-07-30 19:38:50',7.393,20785,50,2,2
'2018-07-30 16:23:16','2018-07-30 19:44:30',5.821,20101,30,1,1
'2018-07-30 16:26:41','2018-07-30 20:46:57',12.52,20650,52,2,2
'2018-07-30 16:27:43','2018-07-30 23:44:49',13.877,21094,43,1,2
'2018-07-30 16:29:12','2018-07-30 19:38:00',2.715,20101,3,2,3
'2018-07-30 16:38:19','2018-07-31 03:47:00',14.058,20413,68,1,3
'2018-07-30 16:54:18','2018-07-30 22:03:15',14.398,20764,53,1,3
'2018-07-30 17:04:49','2018-07-30 20:38:09',8.264,20558,7,1,1
'2018-07-30 17:07:01','2018-07-30 23:21:26',12.314,20552,20,2,3
'2018-07-30 17:08:44','2018-07-30 21:36:50',10.056,75111,4,2,1
'2018-07-30 17:10:55','2018-07-31 01:18:46',15.873,20375,45,2,2
'2018-07-30 17:20:16','2018-07-31 00:09:15',27.713,6665,61,1,1
'2018-07-30 18:44:36','2018-07-30 21:27:43',11.268,3324,85,1,2
'2018-07-30 18:52:21','2018-07-30 23:24:24',7.104,21057,14,1,1
'2018-07-30 19:32:29','2018-07-30 22:05:49',13.59,21011,39,2,3
'2018-07-30 19:36:20','2018-07-30 22:45:01',4.695,108814,45,1,3
'2018-07-30 19:43:36','2018-07-31 02:14:46',13.871,20678,32,2,3
'2018-07-30 19:49:14','2018-07-30 20:30:16',3.165,315,2,2,1
'2018-07-30 19:56:58','2018-07-30 23:59:07',8.805,91283,88,1,3
'2018-07-30 20:22:38','2018-07-30 23:54:11',6.353,3324,65,1,3
'2018-07-30 20:51:00','2018-07-31 00:04:15',7.281,127818,51,2,3
'2018-07-30 21:53:17','2018-07-30 23:46:52',4.908,6669,77,1,2
'2018-07-30 22:17:12','2018-07-30 22:38:36',2.078,143775,17,2,1
'2018-07-30 22:21:21','2018-07-31 00:39:26',13.956,6665,13,1,3
'2018-07-30 23:21:26','2018-07-30 23:46:59',0.703,315,49,2,2
'2018-07-30 23:25:50','2018-07-31 01:07:06',10.902,12601,10,1,2
'2018-07-30 23:40:44','2018-07-31 02:09:02',6.604,322,52,2,1
'2018-07-30 23:47:54','2018-07-31 00:40:21',2.499,3968,19,2,1
'2018-07-30 23:49:00','2018-07-31 01:00:19',7.483,73817,86,2,2
'2018-07-30 23:53:59','2018-07-31 10:27:51',16.728,143775,9,1,3
'2018-07-31 00:08:42','2018-07-31 01:22:04',8.064,20600,48,2,3
'2018-07-31 00:20:21','2018-07-31 03:44:56',10.497,324,25,1,1
'2018-07-31 00:22:52','2018-07-31 01:55:12',3.856,292,75,1,3
'2018-07-31 01:17:51','2018-07-31 02:04:25',2.83,20999,64,1,1
'2018-07-31 01:34:28','2018-07-31 03:01:09',4.91,75111,84,2,3
'2018-07-31 01:47:35','2018-07-31 03:36:16',11.822,92122,86,1,1
'2018-07-31 01:48:17','2018-07-31 03:50:12',10.736,332,40,2,1
'2018-07-31 02:02:27','2018-07-31 04:01:51',11.834,20999,91,1,1
'2018-07-31 02:17:21','2018-07-31 04:13:19',6.045,20382,20,1,1
'2018-07-31 02:49:38','2018-07-31 05:01:28',13.304,20785,21,2,2
'2018-07-31 03:19:18','2018-07-31 04:20:37',2.251,52475,42,2,3
'2018-07-31 03:49:13','2018-07-31 05:52:09',6.6,324,76,1,2
'2018-07-31 03:57:08','2018-07-31 14:59:01',39.935,133929,54,1,3
'2018-07-31 04:09:05','2018-07-31 05:32:13',2.682,324,43,2,3
'2018-07-31 04:11:39','2018-07-31 05:48:15',8.73,20321,46,2,2
'2018-07-31 04:45:40','2018-07-31 06:11:14',7.413,166575,26,2,2
'2018-07-31 06:18:56','2018-07-31 10:38:38',15.212,20660,59,1,3
'2018-07-31 07:19:23','2018-07-31 07:59:11',1.624,20608,25,2,1
'2018-07-31 10:56:15','2018-07-31 13:22:15',0.508,21014,72,2,3
'2018-07-31 11:51:12','2018-07-31 15:49:04',12.274,3968,65,1,2
'2018-07-31 12:51:05','2018-07-31 13:19:08',1.42,143775,70,2,2
'2018-07-31 13:47:01','2018-07-31 15:18:50',7.485,6670,19,2,2
'2018-07-31 13:57:23','2018-07-31 22:41:06',10.903,6951,83,1,3
'2018-07-31 14:06:28','2018-07-31 17:19:54',13.667,20004,59,2,2
'2018-07-31 14:32:26','2018-07-31 15:16:01',4.268,20436,30,2,3
'2018-07-31 14:45:00','2018-07-31 19:57:50',14.692,6666,43,1,1
'2018-07-31 14:45:12','2018-07-31 18:39:20',3.805,33433,6,2,2
'2018-07-31 15:03:37','2018-07-31 16:57:17',7.527,73441,12,1,1
'2018-07-31 15:08:22','2018-07-31 16:42:56',6.649,21120,84,1,3
'2018-07-31 15:13:02','2018-07-31 20:46:58',8.478,190,26,1,1
'2018-07-31 15:14:30','2018-07-31 18:12:41',6.501,328,9,2,3
'2018-07-31 15:23:07','2018-08-01 00:05:31',25.773,86,56,2,1
'2018-07-31 15:31:02','2018-07-31 20:37:13',12.042,20558,73,1,1
'2018-07-31 15:41:43','2018-07-31 18:16:25',6.961,21014,87,1,1
'2018-07-31 15:42:41','2018-07-31 16:40:13',2.585,277,50,2,2
'2018-07-31 15:43:14','2018-07-31 21:50:29',14.236,20999,78,1,3
'2018-07-31 15:43:37','2018-07-31 16:29:45',2.886,20514,82,2,1
'2018-07-31 15:44:29','2018-08-01 00:46:36',20.429,21058,41,2,3
'2018-07-31 15:46:03','2018-08-01 00:40:13',2.275,20616,34,2,3
'2018-07-31 15:54:54','2018-08-01 00:40:33',7.191,20577,73,2,3
'2018-07-31 15:56:00','2018-07-31 16:49:27',1.72,322,83,1,2
'2018-07-31 15:56:01','2018-07-31 17:34:16',2.129,6768,17,2,3
'2018-07-31 15:58:28','2018-07-31 18:29:55',6.511,133929,41,2,1
'2018-07-31 16:04:32','2018-07-31 17:37:21',4.148,21120,79,1,2
'2018-07-31 16:05:07','2018-07-31 17:18:09',1.5,259,30,2,2
'2018-07-31 16:08:47','2018-07-31 21:15:02',9.11,20573,85,1,3
'2018-07-31 16:09:25','2018-07-31 23:36:56',12.728,331,20,1,3
'2018-07-31 16:13:29','2018-07-31 18:14:20',6.149,3415,7,2,2
'2018-07-31 16:18:56','2018-07-31 17:53:38',5.097,91342,37,1,3
'2018-07-31 16:20:51','2018-07-31 23:34:48',13.876,91342,70,2,2
'2018-07-31 16:24:10','2018-07-31 21:24:54',8.499,21011,36,1,3
'2018-07-31 16:41:08','2018-08-01 00:36:34',20.576,6951,55,1,1
'2018-07-31 16:50:30','2018-07-31 22:20:04',11.144,20558,58,1,3
'2018-07-31 17:02:07','2018-07-31 21:19:12',7.262,92122,44,2,3
'2018-07-31 17:06:35','2018-07-31 23:43:35',12.631,3415,18,1,2
'2018-07-31 17:26:58','2018-07-31 22:44:28',10.174,133929,71,1,2
'2018-07-31 17:27:17','2018-08-01 00:04:26',15.727,6768,90,1,3
'2018-07-31 17:38:59','2018-07-31 20:31:49',5.64,20377,43,2,3
'2018-07-31 17:39:25','2018-08-01 00:41:21',13.914,3323,43,1,2
'2018-07-31 18:06:47','2018-07-31 21:13:29',6.821,6663,82,2,2
'2018-07-31 18:29:51','2018-08-01 01:14:13',8.893,20377,37,1,3
'2018-07-31 18:49:44','2018-07-31 19:54:36',2.023,73817,25,2,2
'2018-07-31 18:58:43','2018-07-31 23:23:53',8.387,21046,62,1,1
'2018-07-31 19:03:43','2018-07-31 22:57:00',7.345,20646,76,2,3
'2018-07-31 19:23:03','2018-08-01 00:31:49',9.366,281,89,2,1
'2018-07-31 19:35:52','2018-07-31 22:04:49',4.383,3326,81,2,1
'2018-07-31 20:20:34','2018-08-01 00:48:08',13.145,44239,88,1,3
'2018-07-31 20:35:15','2018-07-31 21:19:07',1.633,20588,91,1,3
'2018-07-31 20:43:48','2018-07-31 23:31:51',4.81,176880,52,1,2
'2018-07-31 20:55:34','2018-07-31 22:34:01',3.14,33433,57,1,3
'2018-07-31 21:23:23','2018-08-01 01:37:49',12.973,331,11,1,3
'2018-07-31 22:11:53','2018-08-01 00:11:56',4.169,12601,55,2,1
'2018-07-31 22:25:48','2018-07-31 23:15:06',1.675,109090,53,1,1
'2018-07-31 22:29:56','2018-08-01 01:15:30',14.121,6768,18,2,1
'2018-07-31 22:44:01','2018-08-01 01:24:51',6.779,285,10,2,1
'2018-07-31 23:09:33','2018-08-01 04:35:58',13.973,20623,47,1,3
'2018-07-31 23:15:53','2018-08-01 00:40:04',2.525,33433,1,1,3
'2018-07-31 23:16:31','2018-08-01 01:22:45',5.938,331,75,1,3
'2018-07-31 23:36:43','2018-08-01 00:29:26',1.812,20623,15,1,2
'2018-07-31 23:54:07','2018-08-01 01:36:34',8.928,6776,27,2,3
'2018-08-01 00:10:58','2018-08-01 00:27:52',0.909,20678,27,1,2
'2018-08-01 00:18:11','2018-08-01 05:53:40',15.793,20377,72,1,2
'2018-08-01 00:25:42','2018-08-01 01:04:11',2.906,44239,77,2,2
'2018-08-01 00:27:21','2018-08-01 10:17:32',16.784,20294,43,2,1
'2018-08-01 00:43:46','2018-08-01 01:02:52',1.287,328,67,1,2
'2018-08-01 01:23:22','2018-08-01 10:08:23',13.959,20407,22,1,1
'2018-08-01 01:34:55','2018-08-01 01:55:39',2.24,12555,50,2,2
'2018-08-01 01:38:49','2018-08-01 02:25:43',4.616,20785,85,1,3
'2018-08-01 01:58:26','2018-08-01 04:02:02',6.006,253379,2,2,1
'2018-08-01 02:24:33','2018-08-01 06:02:43',21.818,201,69,2,1
'2018-08-01 02:40:17','2018-08-01 05:15:05',14.504,6768,3,1,1
'2018-08-01 02:53:44','2018-08-01 09:21:00',31.707,16134,56,2,3
'2018-08-01 03:04:04','2018-08-01 04:23:24',2.51,20001,52,2,1
'2018-08-01 03:04:06','2018-08-01 05:00:28',11.698,328,38,2,3
'2018-08-01 03:16:34','2018-08-01 05:25:53',6.643,314,9,1,1
'2018-08-01 03:44:13','2018-08-01 08:47:12',16.706,21011,16,1,1
'2018-08-01 04:00:35','2018-08-01 10:15:34',32.347,108814,15,2,1
'2018-08-01 04:14:24','2018-08-01 06:39:28',13.595,21046,48,1,2
'2018-08-01 04:15:07','2018-08-01 04:30:40',1.29,12555,69,2,1
'2018-08-01 04:26:44','2018-08-01 05:09:56',4.201,20600,18,2,2
'2018-08-01 11:52:58','2018-08-01 16:49:30',12.356,12498,33,2,2
'2018-08-01 13:16:38','2018-08-01 15:54:36',13.893,20573,37,2,2
'2018-08-01 13:27:26','2018-08-01 19:02:35',13.953,108814,8,2,1
'2018-08-01 14:08:27','2018-08-01 22:56:36',10.835,20001,8,2,2
'2018-08-01 14:12:12','2018-08-01 18:15:39',14.115,16161,2,2,3
'2018-08-01 14:17:07','2018-08-01 19:36:30',14.99,3415,76,1,3
'2018-08-01 14:33:45','2018-08-01 15:25:18',5.361,3873,52,2,3
'2018-08-01 14:37:33','2018-08-02 01:16:39',13.999,20644,25,1,1
'2018-08-01 14:43:22','2018-08-01 18:23:30',10.092,20001,55,2,3
'2018-08-01 14:49:20','2018-08-02 00:13:04',23.525,6664,64,1,1
'2018-08-01 14:51:11','2018-08-01 16:09:02',2.486,108814,79,1,2
'2018-08-01 15:09:50','2018-08-01 17:38:52',6.486,6951,60,2,2
'2018-08-01 15:11:16','2018-08-01 19:41:23',11.101,3324,51,1,1
'2018-08-01 15:18:13','2018-08-01 18:41:48',9.23,20445,28,1,3
'2018-08-01 15:20:11','2018-08-02 00:06:35',1.358,281,84,2,2
'2018-08-01 15:24:40','2018-08-01 18:11:22',7.417,20577,91,1,2
'2018-08-01 15:27:01','2018-08-02 00:05:22',4.874,281,55,2,1
'2018-08-01 15:27:20','2018-08-01 18:00:40',6.001,20646,2,2,1
'2018-08-01 15:37:03','2018-08-01 22:26:45',4.644,21064,5,2,1
'2018-08-01 15:37:16','2018-08-01 17:46:31',5.163,277,56,2,3
'2018-08-01 15:49:23','2018-08-02 00:13:08',13.898,6663,49,1,1
'2018-08-01 15:49:50','2018-08-01 19:06:49',6.524,331,79,2,3
'2018-08-01 15:50:03','2018-08-01 17:16:00',3.932,6665,7,1,1
'2018-08-01 15:53:02','2018-08-02 00:48:57',20.327,20673,86,1,1
'2018-08-01 15:55:36','2018-08-02 01:15:03',9.543,6669,64,1,1
'2018-08-01 16:11:02','2018-08-01 22:34:50',1.917,44239,88,1,1
'2018-08-01 16:14:50','2018-08-01 17:16:35',2.0,16161,62,1,1
'2018-08-01 16:18:53','2018-08-01 18:12:28',4.669,3324,20,1,3
'2018-08-01 16:26:22','2018-08-01 22:11:31',12.985,20558,62,2,1
'2018-08-01 16:27:31','2018-08-02 02:58:06',33.813,20623,90,2,2
'2018-08-01 16:27:36','2018-08-01 22:38:01',11.206,12555,57,1,1
'2018-08-01 16:29:15','2018-08-01 22:38:06',10.49,133928,32,2,3
'2018-08-01 16:29:18','2018-08-01 18:01:41',2.615,15689,12,2,3
'2018-08-01 16:33:57','2018-08-01 23:02:26',11.217,334,39,2,2
'2018-08-01 16:44:35','2018-08-01 23:21:02',11.617,20407,84,1,2
'2018-08-01 16:49:08','2018-08-01 19:16:58',5.331,6668,65,2,2
'2018-08-01 17:09:29','2018-08-01 22:04:21',9.569,20623,46,1,1
'2018-08-01 17:15:45','2018-08-01 21:43:18',7.274,108814,49,2,1
'2018-08-01 17:15:47','2018-08-02 01:07:06',16.485,15689,55,2,3
'2018-08-01 17:18:22','2018-08-02 00:42:52',12.572,3326,24,2,1
'2018-08-01 17:33:54','2018-08-01 20:15:55',2.272,6776,34,2,1
'2018-08-01 17:43:16','2018-08-01 22:09:47',5.882,331,87,1,3
'2018-08-01 18:17:44','2018-08-02 01:36:48',13.516,3324,82,1,1
'2018-08-01 18:34:14','2018-08-02 00:20:45',12.442,314,91,2,1
'2018-08-01 18:58:05','2018-08-01 23:09:02',7.283,333,87,1,1
'2018-08-01 19:13:38','2018-08-02 01:12:21',15.424,86,76,1,1
'2018-08-01 19:20:38','2018-08-01 20:33:55',1.954,20531,80,2,3
'2018-08-01 19:40:03','2018-08-01 22:38:10',5.116,281,51,2,2
'2018-08-01 19:49:24','2018-08-02 01:00:20',9.022,20577,16,1,3
'2018-08-01 19:52:12','2018-08-01 21:20:04',2.697,253379,22,1,1
'2018-08-01 20:15:57','2018-08-01 21:20:14',1.59,73441,74,2,1
'2018-08-01 20:20:35','2018-08-02 03:14:54',1.682,201,88,2,3
'2018-08-01 20:47:12','2018-08-01 21:57:52',2.644,322,51,1,2
'2018-08-01 21:23:56','2018-08-02 00:09:38',6.327,6666,60,2,1
'2018-08-01 21:45:57','2018-08-02 00:04:51',5.294,232177,74,1,2
'2018-08-01 22:28:21','2018-08-02 00:52:42',4.636,20608,49,2,3
'2018-08-01 23:04:54','2018-08-01 23:32:38',0.799,20294,76,1,2
'2018-08-01 23:23:49','2018-08-02 02:55:25',11.225,146500,43,1,3
'2018-08-01 23:28:13','2018-08-02 00:35:08',2.01,312,30,1,2
'2018-08-01 23:50:12','2018-08-02 00:49:02',2.215,20303,36,2,3
'2018-08-01 23:59:48','2018-08-02 01:11:46',3.096,20445,41,1,2
'2018-08-02 00:31:17','2018-08-02 02:03:41',9.018,133928,47,1,3
'2018-08-02 01:05:47','2018-08-02 04:48:57',21.237,16161,5,1,2
'2018-08-02 01:06:12','2018-08-02 02:07:18',5.552,20785,28,2,1
'2018-08-02 01:30:26','2018-08-02 05:16:45',24.583,20577,44,1,2
'2018-08-02 01:49:03','2018-08-02 02:15:03',2.788,21014,67,2,2
'2018-08-02 01:51:41','2018-08-02 11:22:29',16.546,6669,85,2,1
'2018-08-02 01:53:12','2018-08-02 02:06:19',1.43,201,21,1,1
'2018-08-02 02:00:08','2018-08-02 04:48:44',8.782,6951,48,1,1
'2018-08-02 02:16:54','2018-08-02 04:19:40',6.011,180674,41,2,1
'2018-08-02 02:19:13','2018-08-02 03:09:04',4.838,52475,47,2,3
'2018-08-02 02:39:47','2018-08-02 04:44:57',6.938,201,58,2,1
'2018-08-02 02:53:02','2018-08-02 03:57:27',6.463,20382,50,2,3
'2018-08-02 03:17:39','2018-08-02 05:21:30',6.686,3326,77,2,2
'2018-08-02 03:19:24','2018-08-02 06:38:04',21.122,20375,82,2,2
'2018-08-02 03:21:23','2018-08-02 08:13:40',16.587,330,74,1,2
'2018-08-02 03:23:20','2018-08-02 05:36:11',13.901,52475,30,2,3
'2018-08-02 05:37:40','2018-08-02 06:13:08',2.035,12601,77,1,1
'2018-08-02 05:52:53','2018-08-02 13:42:24',16.509,3873,13,2,2
'2018-08-02 06:30:37','2018-08-02 09:11:51',9.001,21058,31,2,2
'2018-08-02 07:44:40','2018-08-02 08:53:40',3.268,20785,85,2,2
'2018-08-02 12:09:16','2018-08-02 13:09:53',3.138,20407,5,1,2
'2018-08-02 13:48:58','2018-08-02 17:05:17',11.848,184,8,2,2
'2018-08-02 14:02:45','2018-08-02 17:40:51',14.071,232177,8,1,2
'2018-08-02 14:18:04','2018-08-03 00:06:31',26.378,133928,15,2,3
'2018-08-02 14:29:46','2018-08-02 18:50:57',11.656,21041,80,1,1
'2018-08-02 14:31:16','2018-08-02 15:43:29',4.519,21022,51,2,1
'2018-08-02 14:33:38','2018-08-02 23:38:22',10.188,332,6,2,2
'2018-08-02 14:35:19','2018-08-02 19:35:04',13.896,3323,19,1,3
'2018-08-02 14:38:46','2018-08-02 17:46:32',10.327,75111,5,2,3
'2018-08-02 15:01:01','2018-08-02 17:08:22',7.389,33433,86,2,3
'2018-08-02 15:01:28','2018-08-02 23:23:10',8.294,20608,7,2,1
'2018-08-02 15:12:11','2018-08-02 21:30:20',1.403,86,71,2,2
'2018-08-02 15:13:52','2018-08-03 00:12:41',9.839,20999,27,2,1
'2018-08-02 15:18:42','2018-08-02 18:37:57',9.082,20660,30,2,1
'2018-08-02 15:22:17','2018-08-02 17:27:08',4.886,12601,52,2,3
'2018-08-02 15:23:55','2018-08-02 15:38:23',1.029,6670,45,1,1
'2018-08-02 15:30:28','2018-08-02 19:41:28',9.169,3327,20,1,1
'2018-08-02 15:31:01','2018-08-02 15:57:13',0.6,6951,32,1,2
'2018-08-02 15:31:31','2018-08-02 20:35:02',8.404,20053,51,2,1
'2018-08-02 15:33:09','2018-08-02 23:59:35',15.865,92122,37,1,1
'2018-08-02 15:35:08','2018-08-03 00:25:21',6.81,146500,5,2,3
'2018-08-02 15:38:19','2018-08-02 16:51:50',2.892,21058,42,2,3
'2018-08-02 15:39:03','2018-08-02 22:42:28',4.866,184,24,2,2
'2018-08-02 15:45:46','2018-08-02 16:40:41',2.357,92122,57,2,3
'2018-08-02 15:48:26','2018-08-02 21:50:43',11.816,20999,40,1,2
'2018-08-02 15:53:19','2018-08-02 21:34:07',13.862,3991,83,2,2
'2018-08-02 16:00:33','2018-08-02 17:31:26',3.819,6951,77,1,1
'2018-08-02 16:04:06','2018-08-02 21:51:36',10.264,20436,22,2,3
'2018-08-02 16:10:50','2018-08-03 00:06:10',15.254,3991,65,2,3
'2018-08-02 16:17:23','2018-08-02 22:17:53',10.59,277,50,2,2
'2018-08-02 16:18:45','2018-08-02 21:34:47',6.779,21114,56,2,2
'2018-08-02 16:20:56','2018-08-02 17:22:43',1.892,44239,46,1,2
'2018-08-02 16:26:30','2018-08-02 17:55:14',3.938,21114,32,1,2
'2018-08-02 16:39:03','2018-08-02 20:03:53',6.915,312,50,2,1
'2018-08-02 16:53:09','2018-08-02 19:13:38',4.338,6664,50,2,1
'2018-08-02 16:53:23','2018-08-02 17:41:47',1.842,20673,3,1,1
'2018-08-02 16:57:06','2018-08-02 20:56:01',6.852,20577,7,1,1
'2018-08-02 17:00:36','2018-08-03 00:44:22',18.263,3968,47,2,2
'2018-08-02 17:07:09','2018-08-02 23:25:42',11.173,143775,53,1,3
'2018-08-02 17:08:21','2018-08-03 00:42:46',16.806,20101,30,1,1
'2018-08-02 17:10:52','2018-08-02 23:34:09',14.388,322,40,1,3
'2018-08-02 17:12:54','2018-08-02 22:00:49',7.757,16161,57,1,2
'2018-08-02 17:35:02','2018-08-02 22:35:34',10.991,3968,70,2,3
'2018-08-02 17:53:46','2018-08-02 21:03:04',7.134,281,78,1,2
'2018-08-02 17:59:34','2018-08-03 01:21:15',13.916,21041,35,2,2
'2018-08-02 18:42:10','2018-08-02 23:02:34',8.493,20101,21,2,3
'2018-08-02 18:53:51','2018-08-02 19:17:10',0.802,146500,8,2,1
'2018-08-02 19:03:05','2018-08-03 05:50:09',45.398,3415,83,1,3
'2018-08-02 19:06:01','2018-08-02 23:22:25',9.38,166575,87,1,1
'2018-08-02 19:34:34','2018-08-02 22:13:03',5.023,75111,45,2,1
'2018-08-02 19:37:13','2018-08-03 00:09:23',12.577,3327,77,2,3
'2018-08-02 19:42:16','2018-08-02 21:39:14',2.933,166575,14,2,2
'2018-08-02 20:06:11','2018-08-03 00:33:39',9.357,318,53,2,3
'2018-08-02 21:02:33','2018-08-02 22:24:31',2.345,21094,81,2,3
'2018-08-02 21:21:28','2018-08-03 00:48:26',7.252,334,2,2,2
'2018-08-02 23:21:24','2018-08-03 00:59:31',7.87,86,18,2,1
'2018-08-03 00:16:21','2018-08-03 02:17:46',9.55,20999,21,1,1
'2018-08-03 00:20:11','2018-08-03 02:30:13',10.749,12555,64,1,2
'2018-08-03 00:20:53','2018-08-03 02:51:09',12.661,6768,26,2,3
'2018-08-03 00:30:29','2018-08-03 05:02:23',14.96,86,65,1,1
'2018-08-03 00:34:27','2018-08-03 05:03:00',14.402,44239,46,1,2
'2018-08-03 00:41:52','2018-08-03 01:21:51',3.547,20407,18,1,1
'2018-08-03 01:06:38','2018-08-03 02:39:33',4.684,20294,88,2,1
